Time LX LY LZ
271.608 6191.62 17400.4 49017.1
271.702 6193 17387.3 49063.1
271.806 272.641 4821.48 6706.16
272.202 6522.77 20204.4 54652.7
272.365 6524.84 20196.6 54724.5
272.391 263.651 3820.13 5161.63
272.415 253.238 2116.73 4150.81
272.458 316.039 1074.14 2013.97
272.576 6752.65 19193.8 55291.2
272.628 278.237 1365.81 2453.5
272.735 359.762 527.976 1362.07
272.932 8238.36 19588.3 59395.9
273.028 8148.63 19576.4 58831.2
273.13 8103.11 19575.7 58599.8
273.285 8057.81 19543.8 58424.5
273.433 8018 19422.9 58193.1
273.462 7966.95 19229.3 57856.1
273.532 231.531 16410.3 22669.4
273.634 367.373 1266.11 3453.77
273.735 8782.33 36489.6 83005.5
273.832 8555.16 35238.9 80926.8
273.986 8366.49 33960 79185.7
274.035 8139.31 32555.4 77194.4
274.131 7414.52 19711.5 59367.9
274.235 7115.85 18905.6 57787
274.334 6493.78 18052.7 53749.9
274.483 6176.1 17214.1 51999.5
274.59 5857.99 16388.2 50220.1
274.646 5547.51 15578.8 48445
274.734 5248.72 14801.9 46698.3
274.941 4959.43 14050.2 44999.9
274.963 4274.37 12942.8 40500.7
275.152 3848.37 10662.3 35325.5
275.173 3283.15 10147.7 33374.9
275.251 2938.84 9513.55 30966.2
275.508 349.195 1446.31 2264.53
275.538 2182.36 8129.73 26446.8
275.565 2088.98 7863.2 25749.5
275.865 269.567 6451.71 8711.2
275.889 243.117 6896.64 9569.54
275.922 376.776 146.068 686.547
275.971 241.643 12346 16095.6
276.058 2101.89 10903.3 30459.3
276.264 2059.62 10731.7 30018.3
276.287 472.292 218.171 1071.42
276.419 383.269 100.518 614.484
276.514 2126.45 9525.36 27935.5
276.616 235.302 10953.8 17126.4
276.663 246.41 9314.09 14280.7
276.767 574.843 236.825 1400.07
276.918 3225.76 21545.2 48841.9
276.966 352.789 1973.04 2633.52
277.071 747.023 747.023 1283.97
277.22 251.491 8729 14311.8
277.268 248.875 9014.26 16693.6
277.368 4223.9 38124.1 75423.4
277.476 4220.71 38077.5 75678.5
277.58 4218.26 37980.5 75941.8
277.681 4219.79 37900 76251.9
277.829 4204.08 35290 71492.6
277.879 4215.08 35274 71685.8
277.976 4197.08 35288.3 71423.2
278.075 4216.51 35365.8 71677.5
278.228 4239.6 35430.2 71882.1
278.334 4187.11 30868.4 63461.1
278.426 4204.86 30843 61778.2
278.477 4234.08 31278.4 62062.9
278.579 4261.81 31671.6 62246.1
278.729 4288.74 32172.8 62313.4
278.784 286.59 2888.41 4085.19
278.938 5849.23 33219.4 64455.9
278.988 5576.54 25714 53477
279.085 5568.46 25721.1 53388.9
279.187 348.359 1557.02 2983.71
279.29 298.742 1199.94 2172.23
279.509 363.919 1595.29 3370.4
279.532 6631.88 20305 51035.1
279.614 301.995 1768.44 3144.73
279.828 6718.45 21035.7 53569.2
280.101 421.534 232.169 1026.39
280.119 6777.52 21132 54109.7
280.172 6781.62 21152.2 54133.3
280.267 6785.31 21171.5 54155.1
280.418 6789.14 21191.3 54178
280.468 260.544 4446.22 8783.28
280.57 7036.9 25714.9 61655.7
280.726 7041.31 25738.5 61687.4
280.979 7044.55 25759.1 61713.5
280.997 7046.81 25770.4 61731.4
281.033 7050.67 25792.8 61762.8
281.333 7054.12 25808 61789.4
281.483 7057.51 25813.1 61806.4
281.502 7062.26 25815.6 61826.2
281.524 7066.08 25821.3 61848.1
281.549 7070.85 25834.2 61878.7
281.584 7076.33 25854.5 61917
281.734 7082.46 25880.8 61960.7
281.835 7087.97 25906 62000.6
281.94 7093.68 25934.5 62042.9
282.043 7098.02 25958.4 62076.1
282.095 7101.57 25978.7 62102.3
282.293 7105.73 26001.7 62131.7
282.309 7109.59 26023.9 62158.5
282.402 7113.63 26041.1 62179.5
282.503 7117.68 26058.2 62199.8
282.597 7122.47 26081.5 62228.3
282.795 7126.99 26107.2 62257.6
282.814 7130.1 26133.1 62282
282.895 7133.6 26162.8 62308.8
282.994 7136.89 26191.3 62332.4
283.107 7139.15 26219.2 62350.9
283.297 7141.45 26247.8 62368.8
283.315 7143.57 26275.1 62382.9
283.406 7146.3 26293.6 62388.2
283.505 7148.28 26313 62392.9
283.71 7148.6 26333.5 62393.5
283.729 7148.67 26357 62394.1
283.805 7148.1 26390.8 62401
283.965 7147.51 26428.5 62408.9
284.004 7147.75 26470.1 62417.9
284.108 7147.87 26511.9 62425.5
284.205 7147.24 26558.5 62434.6
284.307 7147.24 26609.9 62447.6
284.414 7148.54 26649.7 62447.1
284.512 6633.91 18762.7 49438.4
284.612 6633.15 18775.2 49426.9
284.713 6629.13 18661.7 49263.6
284.818 6627.4 18680.4 49250.9
284.914 6626.51 18700.8 49242.8
285.018 6565.51 18402.8 47653.4
285.12 6461.18 17990.5 45873.4
285.215 5303.31 12807 38298.1
285.315 231.933 3671.53 4618.43
285.479 7720.13 13133.2 42003.4
285.574 7707.53 13141 41995.1
285.624 7694.59 13156.2 41991
285.725 7678.86 13173.4 41985.2
285.822 283.979 950.589 2083.11
285.927 8283.74 13283.4 43005.9
286.029 8225.61 13238.2 42856.3
286.126 238.053 4059.33 5302.27
286.224 7767.04 13130.8 42471.2
286.328 7682.96 13092.8 42126.7
286.427 7658.44 13066 42100.9
286.581 6971.38 12482.5 39784.4
286.63 6940.35 12451.2 39744.9
286.783 6910.1 12415.9 39705.7
286.931 353.492 713.102 1609.68
286.95 269.917 508.764 1147.21
287.039 279.348 543.029 1376.62
287.138 7384.51 12571.7 43732.2
287.234 5869.18 12341.6 40720.5
287.445 355.728 75.8407 586.839
287.541 240.692 4951.75 6183.14
287.556 6010.79 13871.8 41732.6
287.79 5985.08 13833.1 41547
287.891 6014.79 13806.1 41615.7
287.994 414.095 221.16 998.675
288.102 227.025 9573.5 11953.5
288.357 259.9 1457.52 2725.53
288.378 345.113 1418.94 3701.21
288.452 8361.59 21613.5 56646.6
288.508 8289.85 21409 56329.2
288.603 8179.67 21095.1 55844.8
288.756 8011.63 20601.4 55066.6
288.807 7803.16 19990.3 54081.3
288.909 7549.32 19261.2 52884.5
289.009 7260.78 18459.6 51517
289.272 6895.03 17976.7 50195.1
289.294 6254.9 17220.3 47768.7
289.472 5902.94 16435.6 45699.9
289.49 339.223 1085.61 1858.79
289.521 249.897 13420.4 13674.5
289.613 5638.71 17438.1 48020.5
289.712 248.394 8071.27 9347.76
289.874 5266.2 17525.4 48541.5
289.919 4987.44 16407.6 46499.8
290.013 4727.52 15427.3 44630.5
290.115 4486.71 14574.4 42932.7
290.272 4164.39 13813.2 40888.3
290.325 302.167 3222.9 4532.89
290.521 2870.98 13354 37144.4
290.821 2759.95 12830.6 36060.4
290.838 2662.96 12390.1 35120.1
290.863 233.183 1781.8 2878.39
290.924 353.015 1561.18 2272.94
290.969 4265.5 12130.1 39479.7
291.126 327.197 2125.09 2841.61
291.227 5510.27 11716.4 41554.9
291.325 244.537 7066.72 10002.6
291.377 348.42 1301.93 1785.15
291.519 5546.9 12497.9 41913.3
291.573 5501.08 12433.4 41711.7
291.676 5467.99 12388.9 41567.5
291.779 258.061 5332.64 9066.8
291.879 355.139 2192.77 2564.12
291.985 347.714 4.61802 430.309
292.079 347.628 4.61785 430.317
292.23 347.594 4.61779 430.331
292.286 222.94 2382.74 4255.4
292.381 347.744 4.61773 430.365
292.479 347.854 4.61773 430.387
292.583 347.998 4.61779 430.416
292.684 348.095 4.61615 404.921
292.981 348.275 4.61606 404.915
293 8340.27 15588.6 51637
293.141 6291.81 15461.9 46920.9
293.158 6181.71 14378.8 44089.1
293.189 6019.72 13201 41037.7
293.493 5484.01 13318.3 39156.7
293.514 363.11 106.952 624.682
293.601 3859.56 12963.4 32363
293.619 3800.41 13343.6 31571.8
293.689 1597.32 7203.67 20707
293.79 1603.32 7247.82 20737.8
293.894 350.497 28.7103 487.539
293.991 1730.71 7614.42 21624.1
294.089 1727.93 7607.88 21604.5
294.344 342.772 1393.34 2726.06
294.36 1843.91 8381.8 23664.8
294.439 1843.01 8379.26 23667.4
294.502 329.624 1317.27 2854.7
294.592 2259.84 10993 30646.3
294.694 2129.33 10981.3 30306.6
294.798 2126.64 10969.2 30288.7
294.952 224.492 2262.23 4551.75
295.004 257.524 887.597 2451.01
295.1 4138.31 12457.6 34089.3
295.201 239.738 3825.21 5401.31
295.311 258.356 3885.8 4763.6
295.411 247.979 5131.9 5913.57
295.668 258.885 5114.66 6791.15
295.817 7474.06 31451.9 71144.4
295.98 244.512 5275.38 7090.42
296.009 7480.83 33877.6 76733.9
296.136 255.487 5267.66 7967.27
296.268 12151.7 33916.2 82824.7
296.291 12147.3 33923.1 82857.7
296.423 12150.1 33957 82930.5
296.483 12166.3 34022.7 83056.8
297.022 12193.7 34112.6 83222.8
297.052 12218.9 34204.5 83390.6
297.217 7508.14 34215.2 77306.8
297.243 7521.73 34310.1 77450.9
297.265 7441.77 33252.7 73890.7
297.29 7453.24 33337.7 74006.8
297.338 7462.25 33405.7 74100.2
297.416 7469.64 33459.5 74175
297.516 7475.14 33503.6 74235.5
297.629 7478.88 33535.8 74280.7
297.686 7252.78 30408.5 68165.7
297.854 7254.94 30420.3 68185.6
297.904 7255.55 30429.4 68201.8
297.99 7255.95 30427.8 68210
298.09 7255.23 30421.8 68216.1
298.184 7253.67 30417.2 68217.9
298.282 7252.88 30408.1 68222.8
298.384 7251.44 30395.5 68222.8
298.685 7248.8 30371.4 68214.4
298.703 7245.69 30339.2 68197.2
298.749 7242.46 30305 68177.9
298.786 7238.85 30274.3 68164.1
298.884 7234.74 30235.7 68143.9
299.041 7229.51 30197.7 68124.3
299.099 7223.14 30154.2 68097
299.203 7218.84 30109 68075
299.296 7214.67 30055.4 68046.5
299.407 7209.77 29998.3 68016.7
299.502 7204.36 29935 67980.4
299.605 7199.1 29865.3 67942.4
299.765 7193.06 29786.8 67898
300.129 251.792 5418.4 6864.62
300.161 7375.1 32081.1 73395.5
300.194 7371.56 32004.8 73362.9
300.228 7366.57 31949.8 73355.2
300.265 262.829 3141.94 4255.8
300.344 295.654 1622.64 2716.44
300.437 9894.39 32070.5 78426.1
300.54 9901 31991.5 78409.5
300.644 247.005 1877.92 2800.89
300.937 9913.95 31809.8 78363.6
300.958 9908.03 31690.1 77882.2
300.989 9911.5 31586.4 77854.8
301.038 9914.46 31475.7 77818.4
301.191 9910.76 31376.5 77796.7
301.342 9908.18 31261.4 77763
301.369 9909.71 31130.9 77720
301.693 9996.57 30997.7 77665
301.71 10024.8 30931.8 77667.3
301.733 305.506 828.622 1712.5
