Time LX LY LZ
60.6933 19239.2 35272.3 35272.3
60.7884 17883.6 33822.1 33822.1
60.8938 16904.4 4416.94 32381.5
60.9905 3499.61 12910.2 26291.3
61.0925 3294.99 12053.6 25108
61.2002 7401.02 375.069 20829.3
61.2956 323731 15159.5 258941
61.3957 187262 14023.3 168279
61.5032 2106.21 367.535 2653.07
61.6061 14299.4 5380.42 24495.1
61.7032 13960.8 5180.78 23894.1
61.8084 13735.7 4997.7 23401
61.9133 1811.65 6159.25 16887.9
62.0006 177.894 519.967 1688.89
62.101 1625.73 5369.53 15664.9
62.2052 1545.81 5052.45 15147.9
62.4029 1477.57 4781.2 14694.4
62.5661 673.419 304.021 2383.86
62.5841 638.279 324.837 2277.41
62.6222 686.493 288.725 3313.29
62.8179 197.774 688.631 2168.93
62.8289 1925.49 5862 16514.2
62.9154 1883.72 5727.48 16307.7
63.0144 1851.79 5625.59 16150.1
63.1226 1828.4 5551.76 16035.3
63.2214 147.364 608.569 2027.62
63.3182 132.727 544.371 2367.53
63.4759 1155.64 303.668 5287.69
63.5275 660.635 352.014 2335.18
63.6215 1585.66 332.305 4009.78
63.8277 130.14 542.63 2293.18
63.8438 756.014 325.725 2000.21
63.9382 222.316 222.316 31512.6
64.037 228.573 228.573 30001.5
64.1328 1998.22 716.371 7152.64
64.2409 2026.93 721.154 7215.64
64.3829 2052.71 725.432 7275.39
64.4349 2068.58 727.553 7323.68
64.5384 4779.96 253.156 24315.1
64.6368 7889.67 2440.98 16275.3
64.7396 7881.42 2456.86 16346
64.9343 7847.87 2462.21 16373.5
64.9945 7793.47 2457.29 16359.6
65.0396 7725.04 2442.59 16306.7
65.1445 7636.78 2417.78 16215.1
65.2433 7538.5 2384.64 16092.4
65.3421 7429 2343.64 15942.3
65.451 7316.77 2297.19 15771.9
65.551 7184.86 7184.86 15565.6
65.6547 2190.81 7036.11 15344.9
65.7508 2132.49 6906.11 15136.5
65.9044 731.906 2013.14 7271.84
65.957 1915.64 341.132 7016.4
66.0545 93.9566 413.688 1077.63
66.2549 94.2051 413.138 1074.21
66.3066 94.4856 412.584 1071.06
66.3556 736.115 377.038 2924.08
66.5038 97.048 424.149 1429.65
66.6034 97.0942 423.58 1426.36
66.6547 97.1693 423.042 1423.41
66.8078 96.204 409.924 1059.08
66.9062 206.089 823.186 2383.7
66.9647 96.8189 408.958 1055.78
67.0604 97.0757 408.521 1054.6
67.164 898.893 333.102 4579.72
67.3122 107.085 387.908 1095.63
67.3631 840.423 3493.02 3493.02
67.4689 84.4355 385.764 1061.7
67.5698 129.735 562.874 2192.72
67.6656 555.429 2193.86 6966.79
67.7719 159.61 701.91 2305.82
67.8758 594.986 2250.79 7175.48
67.9849 103.112 397.111 1068.36
68.0886 202.961 805.168 2934.59
68.1841 217.228 492.564 2790.3
68.3327 1807.62 6896.28 15968.6
68.4406 185.724 754.177 2810.53
68.4817 183.437 819.927 4081.26
68.576 1987.4 8320.39 18111
68.6891 1995.9 8337.39 18139.7
68.7824 2004.73 8352.45 18167.9
68.9324 2012.9 8364.22 18189.7
69.0384 2018.54 8365.91 18199.1
69.0918 212.013 980.634 3950.54
69.1869 2073.47 9004.11 18556.7
69.2873 2066.72 8937.42 18489.6
69.3876 2050.53 8818.75 18368.6
69.5483 2022.81 8640.42 18183.7
69.6419 1981.97 8392.99 17929
69.6934 1931.31 8102.25 17638
69.942 1877.07 7808.34 17341.4
69.9609 1824.62 7538.67 17068.1
70.0445 1779.09 7322.09 16845.3
70.097 217.205 929.674 3639.39
70.1942 1877.02 7144.98 16579
70.3002 1853.59 7069.7 16487.4
70.4072 235.218 1639.47 5340.24
70.5122 1924.57 7438.58 16901.6
70.603 1919.21 7430.05 16881.2
70.8316 1913.9 7423.02 16862.4
70.9407 209.318 806.683 2563.91
71.093 1914.86 7483.99 17084
71.1468 1911.07 7474.23 17073.8
71.2376 1907.34 7464.28 17061.9
71.3905 1903.37 7452.22 17047.6
71.4435 198.714 772.251 2681.48
71.599 420.883 381.039 2074.63
71.6441 2016.32 7526.99 17201.9
71.7469 2010.72 7501.94 17175.2
71.8587 1995.79 7415.94 16948
71.9539 1989.94 7384.69 16915
72.0525 1983.69 7350.91 16878.6
72.1527 1976.96 7313.84 16839.5
72.3093 1970.09 7275.27 16799.8
72.3585 1963.06 7235.58 16759.5
72.4651 1955.94 7197.61 16719.6
72.553 1949.29 7162.43 16683.1
72.7045 1943.04 7130.44 16649.7
72.806 1937.1 7101.23 16619
72.8622 1931.63 7075.17 16591.1
72.959 1926.92 7053.71 16568
73.0595 1922.71 7035.9 16548.5
73.16 1919.23 7021.48 16533.1
73.3597 1916.22 7010.46 16520.7
73.4601 1913.72 7002.35 16511.7
73.5643 1911.67 6997.1 16506.1
73.6325 1910.07 6994.79 16503
73.6729 1908.8 6995.23 16502.2
73.8156 1908.01 6998.22 16504.4
73.8747 1907.43 7002.7 16508.3
73.9694 1907.28 7010.18 16515.4
74.1246 1907.38 7019.71 16524.6
74.2246 1907.77 7031.18 16535.9
74.2723 1908.4 7044.36 16548.2
74.3772 1909.11 7057.32 16560.5
74.4712 1909.75 7070.83 16572.4
74.6279 1910.29 7083.3 16584.2
74.7298 1910.71 7095.09 16595.4
74.8777 1911.09 7106.95 16606.3
74.9008 1911.13 7117.37 16615.2
74.9778 1910.93 7127.37 16623.8
75.0786 1910.64 7137.89 16632.6
75.1778 1910.13 7147.96 16641
75.2866 1909.49 7158.27 16648.5
75.4883 1908.63 7167.38 16654.7
75.5118 1907.46 7174.1 16659.7
75.5853 1905.81 7180.65 16663.1
75.7326 1904.33 7186.69 16666.7
75.8385 198.113 769.255 3522.58
75.8907 210.891 781.508 3624.72
75.9908 1977.58 8432.76 17847.9
76.0945 1973.27 8431.66 17844.2
76.2004 1968.65 8430.2 17840
76.4071 220.95 1970.43 6387.62
76.4394 1971.48 8657.89 17971.5
76.5084 275.411 675.293 2652.39
76.6026 2325.74 9145.65 18699.3
76.7678 219.336 1646.61 5277.16
76.8557 534.177 387.3 2722.23
76.909 242.593 694.868 2550.67
77.0097 2379.01 9363.83 18717
77.1024 2370.92 9365.29 18711.5
77.2051 2362.8 9368.13 18707.5
77.4046 2335.03 9132.55 18670.5
77.4286 2222.45 9011.6 18626
77.6059 2215.03 9011.99 18622
77.6302 2207.58 9012.01 18618.1
77.7161 2200.1 9011.43 18614
