Time LX LY LZ
43.3416 228.227 228.227 41060.5
43.4422 229.772 229.772 29558.1
43.5409 7987.94 92344.6 205020
43.6982 8020.32 92806.9 207604
43.7546 1660.1 326.677 9150.85
43.8935 9491.08 95864.7 221399
43.9479 9490.66 95638.6 188433
44.0483 9481.29 95267.6 191516
44.1474 9469.69 94834.7 193362
44.2556 9459.73 94440.6 194444
44.4067 9452.41 94263.4 195255
44.5058 9443.65 94268.4 195885
44.6103 9434.43 94477.8 196475
44.6593 9423.59 94898.6 197065
44.7577 8447.98 78321.4 163917
44.8592 8443.21 79143.9 164524
45.0068 8441.05 80210.2 165322
45.0602 8445.18 81577.2 166358
45.1578 7957.19 43562.3 106424
45.2607 7478.52 25295.8 81776.1
45.357 7554.44 25950.3 82568.3
45.4589 2462.82 310.891 12794.6
45.5644 8149.07 34032.4 98092
45.713 8255.36 35539.6 99886.7
45.8102 7988.6 30367.1 87765.4
45.8669 8132.71 31987 89587.8
45.9638 8289.94 33840.6 91624.7
46.0651 147.986 499.448 1477.75
46.1655 8743.45 39411.9 97622.5
46.2645 7384.03 29742.9 81133.4
46.5267 122.579 428.142 1694.76
46.5424 186.717 606.995 2243.64
46.6192 775.076 326.25 5044.84
46.6735 141.084 489.845 2373.39
46.8752 3880.86 20836.3 69778.7
46.8932 137.866 490.257 2304.37
46.9783 4075.05 23708.4 74608.4
47.0763 4163.25 24932.7 76025.1
47.1773 4251.6 26185.9 77438
47.2736 4340.78 27467.9 78836.6
47.3811 712.331 315.64 3734.78
47.5242 5126.21 33175.7 89763
47.5777 209.661 427.207 1884.09
47.6772 5095.73 32200.7 87252.2
47.7796 174.903 646.665 2543.42
47.8792 4254.46 23836.8 74886.6
47.9865 4305.17 24470.7 75647.6
48.0824 4348.4 25034.3 76320.1
48.1824 4302.25 22689.8 72446.8
48.2837 124.445 423.988 1249.91
48.3837 4339.33 23504.8 74466.7
48.4862 4370.36 23754.3 74810.4
48.6832 4395.54 23953.1 75093.3
48.6941 3932.06 20881.9 69834.8
48.8364 3946.11 20976.9 69990.2
49.0927 176.677 470.642 2959.24
49.1039 3968.97 22073.8 72550.1
49.115 3971.74 22090 72597.9
49.1938 3971.7 22084 72615.8
49.2913 3969.62 22062.7 72612.4
49.3977 3965.52 22026.5 72588.5
49.5415 3960.29 21981.4 72551.1
49.596 3954.26 21931.6 72505.4
49.7512 3948.08 21880.7 72455.5
49.7987 3942.11 21832.1 72406.4
49.8952 3936.48 21788.6 72361.3
49.9988 3931.73 21752.1 72322.8
50.0985 3927.59 21721.4 72289.6
50.1985 3925 21702.6 72269.1
50.2999 3923.19 21694.5 72255.2
50.4015 3921.87 21692.5 72249.6
50.501 3921.08 21694.3 72249.8
50.607 3921.02 21700.8 72255.6
50.7067 3921.66 21711.8 72267.3
50.8028 3922.72 21726.7 72283.6
50.9551 3924.43 21745.5 72304.9
51.0087 3926.62 21768.1 72331.8
51.1556 3929.6 21795.4 72365.2
51.4668 3932.78 21823.4 72399.4
51.4806 3935.41 21846.8 72427.1
51.4908 3937.8 21868.1 72451.1
51.5165 3939.54 21884.3 72468.5
51.6132 3940.91 21896.7 72481.2
51.7134 3941.87 21905.2 72488.4
51.8176 3942.15 21908 72488
51.914 3941.88 21906.2 72481.8
52.0146 3940.91 21898.4 72467.4
52.1159 3939.39 21886.7 72448.2
52.2169 3937.31 21867.9 72419
52.3178 3933.63 21838.3 72374.7
52.4192 3928.66 21798.2 72315.5
52.5253 3922.15 21746.5 72240.7
52.6211 3914.06 21682.2 72147.7
52.7222 3904.77 21607.9 72040.2
52.874 3894.51 21524.1 71918
52.9779 3883.71 21437.4 71792.1
53.0258 3872.49 21346.6 71659.7
53.1254 3860.93 21253.2 71522.6
53.2246 3848.58 21156.3 71380.6
53.327 3834.6 21047.1 71219
53.4284 3819.43 20930.5 71046.1
53.5297 3802.76 20804 70858
53.6342 3785.47 20673.3 70662.7
53.7313 3766.75 20532.2 70450.9
53.9315 3747.19 20385.8 70230.5
54.0849 3727.6 20238.1 70006.3
54.0963 3707.99 20091.4 69782.5
54.1344 3688.06 19944.8 69557.6
54.2364 3667.84 19798.5 69332.3
54.3357 3646.13 19641.2 69088.4
54.4375 3622.51 19470.2 68821.4
54.5407 3598.02 19292.4 68541.1
54.6385 3572.67 19110.1 68252.2
54.7391 3546.56 18924.2 67955.9
54.8402 3519.65 18733.3 67650
54.9404 3492.37 18540 67338
55.0425 3464.93 18345.3 67021.7
55.142 3414.96 17949.4 65104.4
55.242 3387.65 17759.3 64795.4
55.3923 3358.63 17556.4 64461.2
55.4956 3327.76 17341.9 64106.4
55.5967 3295.85 17120.9 63737.7
55.6482 3262.57 16892.4 63353.6
55.8486 3228.57 16659.7 62959.7
55.8591 3194.36 16426.4 62562
55.9508 3159.9 16192.5 62159.8
56.0523 3125.33 15958.7 61754.2
56.1531 3090.59 15724.8 61344.7
56.2535 3055.92 15493.9 60939.9
56.3542 3019.51 15249.9 60504.3
56.5056 2981.23 14995.2 60045.6
56.6551 2941.77 14733.7 59569.3
56.6648 2901.42 14468.1 59080
56.7561 2860.49 14200.4 58582.9
56.9143 218.257 1068.91 8428.49
56.9613 3607.93 19251.6 69215.8
57.0601 3552.94 18815.1 68521.2
57.1676 211.3 988.313 7048.6
57.2658 222.228 1008.16 4689.97
57.5103 226.402 906.87 4213.19
57.6063 4478.22 22787.4 80383
57.708 260.722 1513.49 6579.15
58.0104 4690.98 23316 80160.9
58.0235 4342.32 21222.6 76881.6
58.0355 3975.05 18924.6 73023
58.116 3454.6 15147.4 65043.3
58.2112 3148.47 13333.5 61365.4
58.3134 2881.14 11767.1 57947
58.4188 2651.2 10449.5 54776.3
58.5177 263.755 1039.52 4021.26
58.7674 944.422 3462.6 3462.6
58.9178 2620.77 8823.73 50486.9
58.9296 2535.44 8378.41 49311
58.9427 2472.97 8045.69 48414.4
59.0196 2428.77 7807.04 47763.5
59.1208 2400.51 7641.13 47298.8
59.2204 2388.28 7544.03 47023.3
59.3284 256.62 1166.48 4127.19
59.5256 214.015 845.179 3260.39
59.5387 3096.38 10568.2 56495.8
59.6276 186.91 734.446 4090.75
59.727 3164.23 11619.2 59468.3
59.8396 184.634 645.806 3745.78
59.9359 252.195 630.331 1810.66
60.0397 598.016 388.759 1875.36
60.1355 238.581 1061.9 3399.13
60.242 225.763 1405.58 5302.09
60.341 2263.8 8038.28 26988
60.5013 2000.62 8060.47 24368
60.5434 518.283 375.892 2851.23
60.6382 168.298 522.737 2748.2
60.7388 2549.31 10674.4 32422.9
60.84 2629.7 11123.3 33188.6
60.9453 2714.29 10581.3 31455.4
61.0485 2455.76 10444.7 28095.1
61.1477 1229.18 3888.83 16924.8
61.2405 1083.26 3509.03 13782.7
61.3422 1094.72 3566.2 13898
61.4455 672.004 1612.01 8784.47
61.5461 676.331 1623.68 8810.37
61.6471 419.081 389.908 2241.48
61.7477 679.312 1634.42 8820.89
61.8487 678.214 1634.49 8810.08
61.9475 675.509 1631.26 8788.73
62.0492 671.533 1625.46 8758.61
62.1501 666.507 1617.55 8721.37
62.2521 660.716 1608.09 8679.32
62.3525 654.314 1597.42 8633.79
62.4558 647.491 1586.02 8585.86
62.5566 639.968 1573.15 8531.62
62.6581 632.314 1560.27 8478.26
62.7557 624.968 1549.07 8433.02
62.8578 617.82 1539.21 8393.49
63.0105 610.85 1530.41 8358.43
63.0634 604.076 1522.66 8327.79
63.1564 597.632 1516.16 8302.42
63.2578 591.635 1511.08 8282.44
63.3628 585.983 1507.16 8267.41
63.4643 225.208 1636.89 6960.72
63.6162 599.128 2204.13 9444.29
63.7281 595.36 2201.69 9439.37
63.8215 614.952 379.929 3494.35
63.9221 847.253 2965.46 11781.2
63.9694 850.381 2975.03 11814.1
64.0677 853.464 2987.63 11853.7
64.1672 584.36 2239.4 9570.87
64.2672 582.713 2253.1 9612.2
64.3699 581.167 2268.12 9656.71
64.5262 106.033 399.081 1227.41
64.5748 577.682 2298.47 9742.17
64.6714 464.261 1264.04 7814.26
64.7765 463.436 1267.26 7861.13
64.8745 239.328 1587.51 6628.64
65.0244 192.911 779.315 5207.37
65.077 6832.62 22109.2 85333
65.1758 6786.17 22232.1 85465.9
65.2751 6754.34 21571.4 83665.8
65.3817 228.678 701.337 3750.42
65.6389 250.956 1933.37 7957.58
65.9338 7866.76 22909.5 89651.8
65.9531 125.645 409.994 1304.34
65.9741 7052.23 19123.1 78009.2
65.9959 6738.63 18398.6 73497.9
66.0402 6128.6 17596.3 69841.7
66.0854 6135.69 17587.7 69832.2
66.3212 6139.27 17596.6 69847.1
66.5233 6087.99 17473 68221.3
66.5326 6092.43 17494.7 68250.3
66.6222 6097.07 17509.1 68248.3
66.7727 6099.21 17507.3 68242.6
66.8293 82.6176 396.984 1088.04
66.9298 1713.23 9275.04 9275.04
67.0261 7576.33 21062.3 76290.5
67.1258 7443.11 20703.8 75707.9
67.2307 7283.62 20266.6 74973.7
67.3276 7099.1 19752 74081.6
67.4288 6885.64 19151.4 73013.2
67.529 6648.73 18477.4 71789.8
67.728 6164.84 17578.4 69836.4
67.7374 5862.31 16725.8 68232.9
68.1972 5496.17 15688.7 65098.3
68.219 6816.89 380.498 18761
68.2343 334182 19897.6 281835
68.2484 405830 19434.1 326930
68.2586 16172.7 16172.7 256543
68.3493 746.656 3249.53 3249.53
68.4483 3735.43 10054.5 51312.5
68.5544 3234.64 8857.07 46485.9
68.6544 3014.34 8201.2 44637.9
68.8069 2817.62 7616.23 42928.6
68.9123 2293.75 306.288 15028.4
68.9578 890.45 3332.25 3332.25
69.0588 1818.17 333.093 6764.9
69.1593 234.615 791.953 2548.39
69.2608 2945.19 7623.5 44906.6
69.3598 2830.94 7293.95 43797.6
69.5156 176.093 675.681 2378.92
69.6147 1647.2 322.933 8952.87
69.659 2724.74 7437.78 44984.3
69.7656 2677.7 7297.73 44452.4
69.8727 580.841 2255.86 2255.86
69.9717 68.959 400.584 1126.87
70.0734 1541.43 322.58 7551.77
70.1691 4706.5 281.141 33734.4
70.2787 565.915 369.194 2141.92
70.3787 166.093 641.766 2225.88
70.4732 793.843 339.096 2272.15
70.5778 537.135 356.192 1977.3
70.6772 146.36 527.914 1948.29
70.7888 230.298 230.298 36892.6
70.8825 224.748 224.748 32410.6
70.9819 221.268 221.268 34571.8
71.0758 21285.1 988.153 45752
71.1785 21508.7 988.826 46059.9
71.2783 5767.5 246.179 39809.4
71.3787 22441.5 1148.7 48319.6
71.4867 22454.4 1149.64 48345.4
71.5806 22412.9 1150.16 48288.8
71.8378 22305.7 1150.35 48138.7
71.8586 22146.6 1149.8 47907.7
72.043 21949.7 1148.54 47610.7
72.29 21816.2 1145.56 47357.8
72.3069 21758.4 1140.42 47154.2
72.3272 21768.8 1133.26 46990.7
72.3545 4948.66 250.266 25379.2
72.3888 23005.6 1182.23 47856.6
72.5442 22323.7 1101.28 46881.8
72.6378 21911 934.377 45052
72.7379 880.89 880.89 43803.6
72.7984 2625.31 331.389 10690.3
72.8987 555.366 1490.4 10811.5
72.9959 246.509 646.281 3672.48
73.0991 208.873 542.988 2320.1
73.1993 211.063 545.811 2331.06
73.2987 213.149 549.045 2343.74
73.4002 96.5253 422.905 1171.18
73.5056 107.339 394.214 1091.23
73.6016 250.205 685.196 3820.81
73.7027 91.9691 405.348 1095.96
73.7974 251.17 702.359 3890.95
73.8991 224.452 575.708 2450.4
73.9991 104.568 424.737 1207.14
74.1062 125.434 477.188 1833.1
74.2059 217.502 872.275 2744.2
74.3055 207.494 769.492 2447.12
74.4027 318.541 1089.97 7213.71
74.5027 320.557 1107.26 7297.43
74.6051 95.238 424.617 1131.89
74.7601 122.808 507.17 2046.02
74.8105 119.282 517.785 2112.76
75.0598 655.232 1596.02 12518.4
75.0794 662.567 1615.82 12616.4
75.1155 189.734 421.57 1741.4
75.215 159.963 638.864 2184.1
75.3117 698.305 1896.85 13742.6
75.4184 703.012 1911.66 13798.5
75.5156 170.447 890.798 3158.72
75.7196 261.652 800.61 3711.86
75.7374 967.318 3074.89 19204
75.9176 970.492 3083.26 19229.5
75.977 972.641 3088.25 19242.9
76.0194 973.845 3090.03 19244.7
76.1219 962.165 2483.91 18045.4
76.2216 961.099 2481.43 18030.3
76.3215 959.68 2477.88 18011.2
76.4204 958.098 2473.54 17990.1
76.572 956.372 2468.66 17967.7
76.628 954.666 2463.56 17945.8
76.7815 952.866 2458.62 17923.8
76.8269 951.164 2453.4 17903.2
77.0244 949.834 2449.02 17885.9
77.0409 948.792 2445.76 17872.4
77.1282 948.039 2443.4 17863.5
77.2291 947.617 2441.88 17858
77.3291 947.515 2441.19 17856.7
77.5301 947.588 2441.28 17858.7
77.5449 947.872 2442.1 17863.2
77.6403 948.332 2443.67 17869.8
77.836 949.023 2445.74 17879.2
77.8523 949.954 2448.47 17891.8
78.0914 950.92 2451.4 17906.4
78.1088 951.835 2454.57 17920.4
78.1374 952.851 2457.86 17935.5
78.2369 953.835 2461.03 17949.7
78.3388 954.923 2464.33 17965.3
78.4409 955.8 2467.42 17978.3
78.5415 956.49 2470.04 17989.2
78.6422 957.009 2472.19 17997.8
78.7399 957.384 2473.87 18004.6
78.8508 957.52 2475.03 18008.1
78.9447 957.323 2475.4 18009.5
79.0423 956.702 2474.81 18005.2
79.1455 955.735 2473.08 17996.9
79.2471 954.452 2470.31 17984.2
79.3466 952.704 2466.49 17966.4
79.4476 950.789 2461.79 17944.7
79.5514 948.725 2456.52 17921.5
79.7024 946.496 2450.85 17895.4
79.7515 943.936 2444.21 17866.4
79.9068 941.341 2437.22 17835.5
80.0568 938.48 2430.21 17803.5
80.1129 935.208 2422.16 17766.6
80.1574 931.621 2413.11 17726.2
80.2556 927.755 2403.32 17682.7
80.3562 923.497 2392.56 17634.9
80.4592 919.116 2380.96 17584.7
80.5569 914.581 2369.04 17532
80.6598 909.937 2356.68 17478
80.7599 905.119 2344 17422.3
80.8602 900.203 2331.16 17364.3
81.0118 894.542 2317.37 17303.4
81.0649 888.526 2302.49 17236
81.1646 882.37 2286.7 17165.9
81.2665 875.993 2270.38 17093.3
81.3665 869.384 2253.56 17018
81.4679 862.76 2236.25 16941.1
81.5693 856.085 2218.82 16862.7
81.6714 849.425 2201.47 16784.5
