Time LX LY LZ
31.542 194.84 497.322 3567.12
31.5877 196.245 500.775 3614.72
31.6888 218.31 641.688 3309.64
31.7971 198.713 506.856 3704.31
31.8891 207.699 514.216 2430
32.0431 4090.22 39316.6 27252.7
32.0954 4155.69 40403.6 27554.1
32.2465 3646.38 36763 26604.3
32.3478 3678.89 37410.6 26789.6
32.5487 3700.91 37889.3 26921.6
32.5644 191.312 405.912 1518.08
32.6065 210.88 650.179 3316.56
32.8979 201.076 509.518 2520.33
32.913 189.446 537.129 2276.79
33.0015 203.728 519.808 3886.32
33.0147 203.751 519.933 3886.55
33.1008 203.752 520.014 3886.2
33.2001 203.745 520.073 3885.71
33.3036 203.731 520.112 3884.96
33.5068 203.707 520.129 3883.97
33.5195 203.681 520.124 3882.92
33.6558 203.659 520.106 3881.64
33.7061 203.653 520.102 3880.75
33.8049 203.668 520.114 3880.19
33.906 203.7 520.137 3879.85
34.0618 203.748 520.17 3879.72
34.1085 203.816 520.22 3879.93
34.2115 203.903 520.284 3880.43
34.3613 204.008 520.364 3881.25
34.4635 204.134 520.463 3882.68
34.514 204.288 520.573 3884.45
34.7137 204.465 520.658 3886.08
34.8202 201.82 511.402 2523.37
34.8338 202.006 511.51 2524.22
34.9198 202.191 511.592 2525.04
35.2178 202.391 511.669 2525.9
35.2328 202.594 511.725 2526.63
35.2507 3852.02 34944.5 26125.7
35.3221 3855.85 34956.1 26137.3
35.4256 3859.66 34964.4 26148.3
35.624 3863.76 34968.5 26158.9
35.6384 3867.77 34970.9 26169.4
35.7748 3871.9 34969.7 26179.1
35.8239 3876.15 34964.7 26188
35.9248 3880.46 34955.4 26196.1
36.0749 3884.85 34941.4 26203.4
36.1254 3889.36 34924 26210.6
36.2314 3894.06 34901.5 26216
36.3813 3726.53 32210.7 25287.5
36.4338 3476.86 29371.5 23588.9
36.5308 212.972 520.761 2769.88
36.6907 3485.15 29305 23578.7
36.7313 3285.45 26942.2 22569.6
36.8335 3291.61 26906.7 22553.9
36.9343 3297.83 26867.1 22535.4
37.086 3304.68 26824.6 22517
37.1336 3311.75 26779.5 22496.8
37.2339 3319.3 26731.9 22475.8
37.3357 3079.72 24713.9 21206.9
37.4839 2813.18 22910 19780.4
37.537 2826.81 22887.5 19723.8
37.646 213.601 476.743 2900
37.7419 207.094 520.71 2396.82
37.8413 209.633 476.17 1908.89
37.941 2933.07 23566.1 20540.7
38.143 2952.35 23519.6 20474.4
38.1544 2969.92 23383.6 20277
38.2436 2992.31 23339.2 20200.4
38.3474 3015.86 23295.7 20120.2
38.4927 3041.19 23255.2 20036.3
38.5496 2705.03 22564.6 17227.6
38.6995 2688.88 22280.4 16977.6
38.7505 2632.33 16446.2 21760.3
38.8466 2654.45 16343.3 21727
38.9526 2678.32 16238 21691.9
39.1485 2703.92 16129.4 21656.9
39.1579 2730.97 16018.3 21620.3
39.2565 2498.69 15080.2 20314.2
39.3588 2511.43 13885.8 19970.4
39.4625 2517.87 12670.7 19593.6
39.6142 2534.37 12552.2 19550.7
39.665 2555.69 12513.5 19540.2
39.7664 2549.29 12455.9 19498.6
39.8666 2549.19 12421.8 19509.2
